"ts","src_ip_octet_1","src_ip_octet_2","src_ip_octet_3","src_ip_octet_4","dst_ip_octet_1","dst_ip_octet_2","dst_ip_octet_3","dst_ip_octet_4","pvlan","svlan","src_port","dst_port","length","bucket"
"6557039278912754555","3","113","8","10","17","28","77","10","261",,"53344","10200","544","1526679600"
"6557039277147602786","3","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039277702648140","3","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039278917798214","3","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039277149865336","3","113","8","10","17","28","77","10","261",,"53451","10200","544","1526679600"
"6557039277699661936","3","113","8","10","17","28","77","10","261",,"53451","10200","544","1526679600"
"6557039278917115826","3","113","8","10","17","28","77","10","261",,"53451","10200","544","1526679600"
"6557039277151995994","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039277701089574","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039278916389113","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039277170629844","3","113","8","10","17","28","77","10","261",,"53447","10200","544","1526679600"
"6557039277696449919","3","113","8","10","17","28","77","10","261",,"53447","10200","544","1526679600"
"6557039278916467454","3","113","8","10","17","28","77","10","261",,"53447","10200","544","1526679600"
"6557039277139752180","3","113","8","10","17","28","77","10","261",,"53443","10200","544","1526679600"
"6557039277700436065","3","113","8","10","17","28","77","10","261",,"53443","10200","544","1526679600"
"6557039278915915960","3","113","8","10","17","28","77","10","261",,"53443","10200","544","1526679600"
"6557039277189145014","3","113","8","10","17","28","77","10","261",,"53455","10200","544","1526679600"
"6557039277699503228","3","113","8","10","17","28","77","10","261",,"53455","10200","544","1526679600"
"6557039278917274551","3","113","8","10","17","28","77","10","261",,"53455","10200","544","1526679600"
"6557039277224139718","4","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039277770289286","4","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039278985833228","4","113","8","10","17","28","77","10","261",,"1030","10200","544","1526679600"
"6557039263204016786","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039263520772974","3","113","8","10","17","28","77","10","261",,"1024","10200","816","1526679600"
"6557039264656379088","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039266352751451","3","113","8","10","17","28","77","10","261",,"1024","10200","544","1526679600"
"6557039277308412940","2","113","168","192","1","113","168","192","261",,"22819","179","544","1526679600"
